Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
a9c36a5f-ea98-499b-9b84-6e4a7a6026aa,1912-02-20,1971-06-12,999-47-5948,S99991553,X31526227X,Mrs.,Rubie803,Gorczany269,,Howell947,M,white,nonhispanic,F,Williamsburg  Massachusetts  US,961 McGlynn Underpass Suite 60,Ipswich,Massachusetts,Essex County,,42.69429651016985,-70.81750567480873,1391924.07,9213.119999999999
a67872be-db2a-4132-8395-cb4a503ef9d0,1936-12-11,2000-06-03,999-86-3219,S99982859,X74097892X,Ms.,Jerry654,Wolf938,,,S,white,nonhispanic,F,Norwell  Massachusetts  US,467 Stokes Way Suite 37,Lincoln,Massachusetts,Middlesex County,,42.44031371988522,-71.26657149284999,1382396.66,7819.959999999999
2856bb16-ed61-467e-8124-01ec9e93cb39,1949-05-12,,999-50-7134,S99971172,X33320105X,Mrs.,Ozell178,Stamm704,MD,Dooley940,M,white,nonhispanic,F,Framingham  Massachusetts  US,477 Reilly Bay Unit 6,Avon,Massachusetts,Norfolk County,,42.118471121441246,-71.02054102693201,1357444.3,14234.559999999998
4f3f7952-896c-49c5-a78e-3ee510600874,1968-10-20,,999-46-4262,S99954672,X65210662X,Mrs.,Mireille557,Carroll471,,Swift555,M,white,nonhispanic,F,Melrose  Massachusetts  US,285 Moore Trafficway Suite 16,Saugus,Massachusetts,Essex County,01906,42.43614284711192,-71.01398236451794,1020888.31,15943.799999999997
f85cbacc-ad06-426b-b650-2ddc7f6c5243,1909-10-14,,999-57-9142,S99913489,X13569915X,Mrs.,Dannette613,Treutel973,,Steuber698,M,white,nonhispanic,F,Blackstone  Massachusetts  US,596 Jacobson Ranch,Springfield,Massachusetts,Hampden County,01105,42.079850708554304,-72.54231674337433,1540095.73,32306.339999999997
5e6b3a42-2e14-47b6-a27f-2bd4035fa67b,1998-07-24,2017-08-04,999-69-1432,S99933273,,Ms.,Ivette731,Pfannerstill264,,,,white,nonhispanic,F,Medway  Massachusetts  US,1047 Stoltenberg Heights Unit 7,Danvers,Massachusetts,Essex County,,42.55135227644329,-70.90061550194615,402590.19,5943.479999999998
3485ee01-9ee4-43fa-a183-f4ffc166d857,1939-12-27,2004-07-05,999-93-2588,S99942430,X27424651X,Mrs.,Celia938,Little434,,Legros616,M,white,nonhispanic,F,Weymouth  Massachusetts  US,315 Dicki Trailer Unit 41,Worcester,Massachusetts,Worcester County,01610,42.2397009008843,-71.74851279501856,1243184.5,8561.48
6d5db0a8-0132-4959-a964-414b68e24085,1936-12-11,2010-07-16,999-63-7946,S99977745,X59835374X,Mrs.,Natacha644,Keebler762,,Koch169,M,white,nonhispanic,F,Middleton  Massachusetts  US,473 Mann Street Apt 58,Lincoln,Massachusetts,Middlesex County,,42.39158981764954,-71.30879594431877,1378026.18,18887.159999999996
e7fceff9-3676-4e28-8b5a-a883c476a15d,1998-07-24,,999-11-1959,S99948700,X51342966X,Ms.,Stacy406,Paucek755,,,,white,nonhispanic,F,Somerset  Massachusetts  US,991 Gleichner Annex,Danvers,Massachusetts,Essex County,,42.53304741926005,-70.98130639812149,498887.42,3928.8399999999997
307c8e34-c269-4522-bb96-903e608bda4a,1916-03-26,2015-05-19,999-34-4983,S99956325,X42756047X,Ms.,Cristi782,Monahan736,,,S,white,nonhispanic,F,Gardner  Massachusetts  US,242 Crooks Plaza Suite 65,Weymouth,Massachusetts,Norfolk County,02188,42.24900724644889,-70.90564940971021,1706505.99,38076.09
4908f902-e127-4e39-935a-e1d9d0b016ed,1912-02-20,,999-48-7987,S99963012,X25631084X,Mrs.,Luvenia178,Schowalter414,,Kilback373,M,white,nonhispanic,F,Lowell  Massachusetts  US,1001 O'Hara Fork,Ipswich,Massachusetts,Essex County,,42.71573865337386,-70.8642092180006,1510429.27,37082.31
868196e4-30df-4922-ac34-127fc68b3bdb,2014-08-26,,999-16-1508,,,,Marisa391,McClure239,,,,white,nonhispanic,F,Springfield  Massachusetts  US,711 Herman Harbor Apt 14,Mansfield,Massachusetts,Bristol County,,41.9821190319064,-71.2607133238912,147795.34,2361.52
a618e7ac-f170-4c73-9b5a-dc8f373d2322,1946-06-13,,999-37-5768,S99918301,X4479050X,Ms.,Pasty639,Daniel959,,,S,white,nonhispanic,F,Taunton  Massachusetts  US,919 Kulas Gateway,Brookline,Massachusetts,Norfolk County,02445,42.35227685273645,-71.0960370195517,1538894.49,17259.459999999995
23046786-2e4b-47f1-bc93-e72987ee5ee9,2014-08-25,,999-17-3680,,,,Curtis94,Schiller186,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,259 Schmidt Byway Suite 53,Attleboro,Massachusetts,Bristol County,,41.92838808883455,-71.39061603938146,140921.07,2129.04
b6e7c801-5123-491a-a84c-a61987833505,1939-12-27,,999-85-1702,S99936247,X29047171X,Mrs.,Oma395,Lakin515,,D'Amore443,M,white,nonhispanic,F,Somerville  Massachusetts  US,145 Stiedemann Haven,Worcester,Massachusetts,Worcester County,01605,42.218578706701955,-71.76939091546905,1288065.96,22967.529999999995
6c1e5b19-6574-44ff-89ac-2907605229c1,1936-12-11,2015-06-25,999-99-3094,S99993808,X69933267X,Mrs.,Billy698,Legros616,,Bailey598,M,white,nonhispanic,F,Chatham  Massachusetts  US,103 Crist Orchard Suite 10,Lincoln,Massachusetts,Middlesex County,,42.42319269554753,-71.29167955924994,1518459.1,16718.96
113c8250-8ca9-4dc2-a8d2-58dad818f90a,1929-09-11,2020-03-13,999-97-1732,S99988219,X42590084X,Ms.,Shawnta32,Runolfsson901,,,S,white,nonhispanic,F,Blackstone  Massachusetts  US,330 Conroy Ramp Apt 90,Needham,Massachusetts,Norfolk County,02492,42.2552912762544,-71.25239422170408,1376824.35,16898.48
7b99f852-50fe-4c23-8cb8-18af0a156af9,2009-07-31,,999-76-9861,,,,Alanna27,Sauer652,,,,white,nonhispanic,F,Worcester  Massachusetts  US,870 Heaney Flat,Wilmington,Massachusetts,Middlesex County,01887,42.53359076358819,-71.14117153496458,236577.96000000002,2941.48
fe3d2ca1-f45c-406b-a67c-9371f8feba6c,1970-06-06,,999-94-9423,S99962316,X67365346X,Mrs.,Hui924,Dooley940,,Frami345,M,white,nonhispanic,F,Revere  Massachusetts  US,751 Ledner Mission Unit 9,Revere,Massachusetts,Suffolk County,02151,42.429467644691684,-70.9782536697172,1149787.29,8478.81
02011341-2e0f-43db-8e77-e4bc820897d0,1916-03-26,1998-03-13,999-29-9360,S99951305,X21052272X,Mrs.,Walter473,Von197,,Lubowitz58,M,white,nonhispanic,F,Leominster  Massachusetts  US,351 Hilll Throughway,Weymouth,Massachusetts,Norfolk County,02191,42.288458789739856,-70.90597951384723,1454350.56,9684.009999999998
ac01be61-a4d9-42fe-929e-514926851d88,1948-02-29,,999-63-5680,S99953768,X18354578X,Mrs.,Cecil300,Senger904,,Stanton715,M,white,nonhispanic,F,Winchester  Massachusetts  US,358 Hettinger Gate Apt 70,Taunton,Massachusetts,Bristol County,02767,41.89752778054485,-71.0250318966857,1626894.4800000002,82412.24999999997
0a66734d-8fea-46fa-b00f-49dfa8064b02,1946-10-20,,999-43-9288,S99952239,X61984162X,Mrs.,Cherise743,Marvin195,,Brakus656,M,white,nonhispanic,F,Framingham  Massachusetts  US,274 Grady Mission,Hamilton,Massachusetts,Essex County,,42.57782924533698,-70.83602434402754,1686578.85,7631.879999999999
b699ec4a-a9fa-4843-be82-135633b215a7,1951-05-01,2003-08-02,999-96-6767,S99969645,X38367327X,Mrs.,Elayne206,Braun514,,Schowalter414,M,white,nonhispanic,F,Chelmsford  Massachusetts  US,760 McKenzie Run Unit 98,Rehoboth,Massachusetts,Bristol County,,41.837447969711874,-71.21092869183079,1306575.24,8153.689999999999
b5e64a35-2c2a-40ef-a596-7a4a47c50ff8,1936-12-11,2018-06-14,999-85-9124,S99958036,X18598128X,Mrs.,Rolanda823,Mitchell808,,Thiel172,M,white,nonhispanic,F,Worcester  Massachusetts  US,783 Rempel Common,Lincoln,Massachusetts,Middlesex County,,42.47061484818073,-71.3554044767163,1383255.0,12167.919999999998
1406173b-81f4-4a81-86e8-7cef50f0b3d8,1929-09-11,2010-03-02,999-43-9457,S99986717,X85792973X,Ms.,Karie712,Williamson769,,,S,white,nonhispanic,F,Dennis  Massachusetts  US,488 Mayer Club,Needham,Massachusetts,Norfolk County,02492,42.29835496712404,-71.22783596182633,1443385.92,13445.779999999999
be128274-94a6-4351-b0e0-6db0485534ca,1969-07-21,,999-22-5660,S99965951,X50914136X,Mrs.,Noma845,Flatley871,,Lemke654,M,white,nonhispanic,F,Ludlow  Massachusetts  US,831 Stokes Viaduct,Lynn,Massachusetts,Essex County,01907,42.46226580284091,-70.99507257933276,170159.6,36158.28999999999
fc1aa34b-b256-45ee-8046-7f516db25583,2000-04-25,,999-66-6709,S99963164,X21883397X,Ms.,Norman647,Gleichner915,,,,white,nonhispanic,F,Salem  Massachusetts  US,189 Murray Walk Unit 36,Middleborough,Massachusetts,Plymouth County,,41.89745883186851,-70.84946350887938,443601.5,4047.1599999999994
a57e0e1f-d18e-4067-bf54-ced984de7863,2005-03-26,,999-18-2014,,,,Lasandra232,Rodriguez71,,,,white,nonhispanic,F,Lynn  Massachusetts  US,399 Kozey Pathway Suite 95,Brockton,Massachusetts,Plymouth County,,42.047877267137565,-71.00868489059663,408466.43,2824.8399999999997
78429bd4-0d8e-4ca7-8a8c-639304f1811a,2001-10-12,,999-32-2001,S99920797,,Ms.,Billye739,Witting912,,,,white,nonhispanic,F,Framingham  Massachusetts  US,453 Bogisich Union Suite 10,Merrimac,Massachusetts,Essex County,,42.87573404595505,-71.02151490314618,452131.95,2963.12
c760f83f-dc6d-4849-aa43-335480971b29,1963-10-14,,999-33-7758,S99942115,X62124234X,Mrs.,Larraine124,O'Reilly797,,Bergstrom287,M,white,nonhispanic,F,Pelham  Massachusetts  US,1078 Spinka Knoll Unit 37,Lowell,Massachusetts,Middlesex County,01854,42.62112054796944,-71.32080953825267,1181498.4,7848.539999999999
d077b321-cbc8-4274-bf26-f758f4275730,1951-05-01,,999-83-5639,S99971305,X72495503X,Mrs.,Katrina8,Skiles927,,Lebsack687,M,white,nonhispanic,F,Oak Bluffs  Massachusetts  US,761 Jenkins Branch,Rehoboth,Massachusetts,Bristol County,,41.89546523135558,-71.26201178252563,1411701.12,9666.519999999999
10ed6460-ead9-4e08-b30e-2c27dae20d6d,1995-07-08,,999-52-6461,S99968515,X68892866X,Ms.,Donita707,Bernier607,,,,white,nonhispanic,F,Saugus  Massachusetts  US,432 Romaguera Parade Unit 80,Ashburnham,Massachusetts,Worcester County,,42.628576102721205,-71.93729174082212,595024.79,14100.130000000001
26b20228-1efa-448e-b0c6-a340edbd8008,1916-03-26,2001-10-27,999-64-3249,S99921661,X18757432X,Ms.,Shay725,Hills818,,,S,white,nonhispanic,F,Uxbridge  Massachusetts  US,352 Spencer Green Unit 10,Weymouth,Massachusetts,Norfolk County,02188,42.24172165649222,-70.94060546496713,1449133.15,31554.62
b09a6a06-33dc-41b9-81bf-e56b6bb4722b,1992-12-03,,999-46-3795,S99999907,X72536873X,Mrs.,Leone669,Sanford861,,Weimann465,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,769 Monahan Road Apt 91,Amherst,Massachusetts,Hampshire County,,42.32226657707446,-72.4882170199194,683083.01,5452.419999999999
44386a25-0fa2-4954-bb19-c1dfec6a2223,2008-01-15,,999-59-2007,,,,Caitlyn56,Schumm995,,,,white,nonhispanic,F,Lynn  Massachusetts  US,398 Roberts Mill Apt 91,East Bridgewater,Massachusetts,Plymouth County,,42.0650590480223,-70.96966985670974,307031.89,4573.0
4d45258a-f97b-46cb-8b64-48088eec5004,1983-01-22,,999-79-4009,S99973326,X53246217X,Mrs.,Marian936,Ziemann98,,Smith67,M,white,nonhispanic,F,Sudbury  Massachusetts  US,163 Schumm Key,Falmouth,Massachusetts,Barnstable County,02540,41.59624740518713,-70.58543253015107,947084.55,7316.319999999999
1084373e-93bd-4957-88b6-84d33badd230,1977-04-16,,999-55-2870,S99967578,X22008887X,Mrs.,Bernita55,Koelpin146,,Shields502,M,white,nonhispanic,F,Manchester-by-the-Sea  Massachusetts  US,501 Glover Heights Suite 47,East Bridgewater,Massachusetts,Plymouth County,,42.04500711804131,-70.98397069139982,888616.5700000001,10094.719999999998
4ba35299-8e69-442d-8769-a68d62d1f8d4,1936-12-11,,999-53-5543,S99988201,X70077858X,Mrs.,Kathey482,Kessler503,,Goyette777,M,white,nonhispanic,F,Hanover  Massachusetts  US,539 Baumbach Junction,Lincoln,Massachusetts,Middlesex County,,42.38074355677206,-71.26436546813797,1437314.9000000001,26553.39
5a2a9661-3630-4006-88f6-7a3ee1ab2bb2,1980-07-08,,999-88-8204,S99975524,X13763887X,Mrs.,Yolanda648,Maldonado119,,Merino448,M,white,hispanic,F,Guatemala City  Guatemala  GT,953 Homenick Knoll,Peabody,Massachusetts,Essex County,01940,42.509163074044466,-71.00176054823358,891029.64,5821.129999999999
88485ea8-9cfd-4ac8-8baa-097fdedfea51,1994-11-01,,999-42-5714,S99999549,X39056010X,Ms.,Galina98,Osinski784,,,,asian,nonhispanic,F,Everett  Massachusetts  US,646 Hessel Common,Arlington,Massachusetts,Middlesex County,02474,42.36866770925438,-71.1300208259994,596861.94,4442.959999999999
fc4bcb4a-3ce7-4758-84b0-96024204a547,1929-09-11,,999-12-1268,S99950770,X3188237X,Mrs.,Kasie673,Bosco882,,Pfannerstill264,M,white,nonhispanic,F,Boston  Massachusetts  US,368 Cummerata Pathway Suite 49,Needham,Massachusetts,Norfolk County,02492,42.26161121743155,-71.26885373733377,1628903.24,34619.31999999999
460814e9-8c89-4e4d-8bc8-086d3c774ffd,1988-02-18,,999-25-1232,S99978603,X70298365X,Ms.,Caryn49,Beier427,,,S,white,hispanic,F,Haverhill  Massachusetts  US,545 Smith Avenue,Brookline,Massachusetts,Norfolk County,02445,42.30428986175829,-71.1455281163218,678768.7,4986.73
33fc2fc7-d5a7-47a8-bfb8-cda189c5c022,1990-09-30,,999-32-3976,S99961382,X28833297X,Mrs.,Sherly665,Christiansen251,,Roberts511,M,white,nonhispanic,F,East Longmeadow  Massachusetts  US,203 Spinka Lock Apt 87,Westport,Massachusetts,Bristol County,,41.592607396854945,-71.11177468164442,606133.22,8575.759999999998
a44a5ce7-f2b0-40c2-8454-f751cb715e68,1979-05-29,,999-64-1832,S99918538,X5219895X,Ms.,Manuela585,Hermiston71,,,S,white,nonhispanic,F,Methuen  Massachusetts  US,312 Romaguera Boulevard Apt 3,Pittsfield,Massachusetts,Berkshire County,01201,42.45760792686606,-73.26196478964064,1044207.26,6578.139999999999
5bfd0159-504e-48fa-aebc-ff779e1fab62,1968-12-06,1993-03-28,999-55-4717,S99910014,X3258628X,Ms.,Angeles319,Cronin387,,,,white,nonhispanic,F,North Andover  Massachusetts  US,779 Abshire Port Apt 78,Newton,Massachusetts,Middlesex County,02464,42.27289303954695,-71.15804702584381,594943.72,4202.259999999999
5b06ee95-1b42-4aa7-9d0d-e31cc55e52f3,1976-12-15,,999-10-6593,S99950568,X46003951X,Mrs.,Eboni653,Stracke611,,Purdy2,M,white,nonhispanic,F,Everett  Massachusetts  US,928 Collins Rest Apt 57,New Bedford,Massachusetts,Bristol County,02747,41.60444220474202,-70.9568126093247,849074.89,5716.469999999999
449fb165-8add-4a5d-babe-a66964020d0c,1996-10-27,,999-76-8605,S99950564,X51266690X,Ms.,Rowena386,Wolff180,,,,white,nonhispanic,F,Boston  Massachusetts  US,821 Green Route,Worcester,Massachusetts,Worcester County,,42.29071866092617,-71.75415621774376,75561.66,8338.539999999999
f96f7640-8215-4930-90cf-41aeb04f6359,1951-12-05,,999-14-4617,S99918783,X46509062X,Mrs.,Victoria535,Cotto891,,Romo23,M,white,hispanic,F,Havana  Havana  CU,146 Kuvalis Walk,Methuen,Massachusetts,Essex County,01841,42.70354375310211,-71.17144908709449,1585796.02,9048.359999999999
ca3c1e47-549f-4c4d-8ec3-a4c95cb110e7,1928-07-10,2008-03-05,999-62-6972,S99990109,X35948662X,Mrs.,Sage164,Torp761,,Terry864,M,black,hispanic,F,Newton  Massachusetts  US,478 Romaguera Passage Unit 63,Randolph,Massachusetts,Norfolk County,02368,42.21019274927446,-71.08879196954409,1451437.47,19417.329999999998
588b9c85-8d16-4206-b9b2-cf493e809756,1916-03-26,,999-31-8622,S99960612,X69930367X,Mrs.,Sebrina910,Effertz744,,O'Connell601,M,white,nonhispanic,F,West Springfield  Massachusetts  US,864 O'Kon Fort,Weymouth,Massachusetts,Norfolk County,02188,42.254819978432614,-70.9481808742973,1503556.48,45841.439999999995
a826b1fb-af27-4fe7-a6d6-1d94e598f11c,1963-10-02,,999-82-1379,S99955196,X12963399X,Ms.,Shenika151,Wyman904,,,S,black,nonhispanic,F,Burlington  Massachusetts  US,318 Rath Mission,Weymouth,Massachusetts,Norfolk County,02188,42.19724985783676,-70.96824281472135,1183421.9,9119.919999999998
410ad515-63d8-49bb-a73c-1ac537802b13,2015-10-09,,999-75-2707,,,,Calandra120,Shanahan202,,,,black,nonhispanic,F,Springfield  Massachusetts  US,212 Harris Mission Unit 5,Springfield,Massachusetts,Hampden County,01128,42.09344384260992,-72.58535663960134,8071.310000000001,930.22
e730a815-793e-48a4-acb0-5cbf7fd77861,1968-12-06,,999-87-8229,S99973011,X39655674X,Mrs.,Britany225,Schimmel440,,Considine820,M,white,nonhispanic,F,Marlborough  Massachusetts  US,614 Dooley Junction,Newton,Massachusetts,Middlesex County,02468,42.36843103709651,-71.25597434359003,1026635.7,12856.539999999997
41deaa2b-143c-40f1-b92e-a2ec2fb173d3,1976-09-08,,999-91-7169,S99951574,X13899967X,Mrs.,Katharina121,Frami345,,Schulist381,M,asian,nonhispanic,F,West Bridgewater  Massachusetts  US,357 Dicki Street,Carlisle,Massachusetts,Middlesex County,,42.53022612885118,-71.37425164289148,966619.86,19751.139999999996
74bc8407-7454-4daa-b4b8-74546b96ce72,1974-06-27,,999-95-4880,S99975910,X34531828X,Mrs.,Olinda137,Roberts511,,Schinner682,M,white,nonhispanic,F,Haverhill  Massachusetts  US,697 Heathcote Underpass,Plymouth,Massachusetts,Plymouth County,,41.890715441492176,-70.61928417124044,1028698.14,11496.409999999998
a2ec42b2-b1b6-4ac8-9c0f-03e4c376e599,2004-10-31,,999-36-8952,,,,Zaida719,Reynolds644,,,,white,nonhispanic,F,Salem  Massachusetts  US,725 Bernhard Orchard Apt 19,Abington,Massachusetts,Plymouth County,02351,42.124564481232156,-70.9129778087885,359025.69,3153.12
3e9982d3-8a58-4002-a0c6-1932ffde2281,2020-01-05,,999-37-5679,,,,Tomoko463,Morar593,,,,white,nonhispanic,F,Bellingham  Massachusetts  US,557 Hansen Haven,Brookline,Massachusetts,Norfolk County,02446,42.35951440582982,-71.12344320822827,12065.0,580.8
ac7e0d0c-d6c9-4e59-ba92-027c2f533a46,1982-11-06,,999-53-6988,S99953480,X10216761X,Mrs.,Tianna963,Carroll471,,Stamm704,M,white,nonhispanic,F,Ware  Massachusetts  US,647 Koelpin Well,Pepperell,Massachusetts,Middlesex County,01463,42.635889857287545,-71.6412935229929,870868.57,8001.169999999999
1d463614-be54-43e1-ad8d-3622534f3c3d,1952-08-19,,999-36-3225,S99941322,X27129899X,Mrs.,Salena230,Cremin516,,Marks830,M,white,nonhispanic,F,Belmont  Massachusetts  US,457 Hilpert Center,Holyoke,Massachusetts,Hampden County,01040,42.20384614087141,-72.61170116826257,77988.74,11176.639999999998
20f2214e-9f20-4b70-ae18-448cc14afb00,1997-10-30,,999-74-1014,S99996353,X61095134X,Ms.,Renita685,Mosciski958,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,348 Berge Lock Suite 70,Amherst,Massachusetts,Hampshire County,,42.32576459347492,-72.4801562106407,613806.1900000001,3068.96
cd6fccf2-920e-4eb1-99f3-d540a6aa11b3,2018-08-31,,999-66-1908,,,,Jeannetta566,Moore224,,,,white,nonhispanic,F,Fall River  Massachusetts  US,706 Hayes Common,Montgomery,Massachusetts,Hampden County,,42.22341552376116,-72.87984193584101,44065.0,1097.44
bec78772-7666-49dc-bed8-bae998bc4a32,1980-03-01,,999-49-2972,S99910854,X34235329X,Mrs.,Caren429,Vandervort697,,Hartmann983,M,white,nonhispanic,F,Leicester  Massachusetts  US,352 Gusikowski Hollow Apt 2,New Bedford,Massachusetts,Bristol County,02745,41.61225962977568,-70.96274733203116,634446.5599999999,3392.1199999999994
cb1dbf85-8943-4736-9251-079a0e332470,1964-07-27,,999-51-3252,S99976486,X35638227X,Mrs.,Kathi607,Block661,,Weimann465,M,white,nonhispanic,F,Chicopee  Massachusetts  US,166 Kerluke Center,Amherst,Massachusetts,Hampshire County,,42.35411899498259,-72.46235655636588,1207552.5,13059.919999999998
2ae3250b-e7b2-4868-9cf1-e6d60d10ef14,1979-06-06,,999-10-1247,S99945621,X17116320X,Mrs.,Dolores502,Gastélum330,,Valdez992,M,white,hispanic,F,Juarez  Chihuahua  MX,928 Lehner Dam,North Andover,Massachusetts,Essex County,,42.655397962195124,-71.05450456420022,976235.73,7670.119999999999
11736a71-79fa-46d7-b52f-a715dd1041d9,2003-01-27,,999-81-5344,S99995014,,,Dania217,Baumbach677,,,,white,nonhispanic,F,Boston  Massachusetts  US,248 Rice Haven,Revere,Massachusetts,Suffolk County,02151,42.426170963097604,-70.97715213804618,419868.05,3606.3999999999996
40a23bc9-56a2-4f1c-a51c-66f1f0f4b08a,1960-01-04,,999-31-6528,S99994718,X36014168X,Mrs.,Ethelyn789,Walsh511,,Heller342,M,white,nonhispanic,F,Stoughton  Massachusetts  US,503 Blanda Manor Unit 50,Milton,Massachusetts,Norfolk County,,42.2076768350461,-71.09064406239978,1418488.53,8426.679999999998
beecdd09-c7f1-4b86-be4a-54512e967c41,2011-01-19,,999-43-5768,,,,Caridad510,Rincón417,,,,white,hispanic,F,Wesley  Saint Andrew Parish  DM,563 Hintz Stravenue Unit 49,Upton,Massachusetts,Worcester County,01568,42.216016105487036,-71.61324521607203,194542.7,2570.68
06aa4224-659d-41fe-9d95-a529fd4b88e4,1981-10-29,,999-20-1812,S99914145,X34550214X,Mrs.,Kizzy275,Boyer713,,Daugherty69,M,white,nonhispanic,F,Hampden  Massachusetts  US,899 Halvorson Union,Worcester,Massachusetts,Worcester County,01583,42.24803652107583,-71.79034806830195,931779.62,8506.469999999998
1314b80d-5552-42be-b0c7-a13148306441,1988-09-28,,999-29-3463,S99923191,X78105231X,Mrs.,Bryanna1,Stark857,,Yundt842,M,white,nonhispanic,F,Needham  Massachusetts  US,488 Hermann Way,Beverly,Massachusetts,Essex County,,42.60587700016077,-70.80312672607333,754637.4,4605.4
877138c8-aea5-4100-9e13-ec824adb897a,1967-02-21,,999-12-4496,S99982271,X41302365X,Mrs.,Albina13,Dickinson688,,Upton904,M,white,nonhispanic,F,Somerville  Massachusetts  US,631 Kilback Forge Suite 49,Lunenburg,Massachusetts,Worcester County,,42.604259959152145,-71.75317626409768,1187336.42,9259.119999999999
448b50b4-d148-45fb-bc5f-33a635df6d91,1990-09-09,,999-80-3467,S99950898,X66356730X,Ms.,Florene115,Waters156,,,S,white,nonhispanic,F,Springfield  Massachusetts  US,967 Keebler Heights,Rehoboth,Massachusetts,Bristol County,,41.88129386172217,-71.27695830174608,567090.5,4455.32
cf206be8-2db7-42ee-ba52-df289a5d905d,2006-07-06,,999-91-3948,,,,Lynsey2,Leffler128,,,,black,nonhispanic,F,Fall River  Massachusetts  US,957 Block Walk Apt 93,Braintree,Massachusetts,Norfolk County,,42.18424403889953,-71.00627922458192,303284.61,3437.2799999999997
21ac74e7-fb6c-4a07-afb7-64c0c6768bd3,1969-05-18,,999-74-7503,S99963073,X18288371X,Mrs.,Yuette836,Weimann465,,Stroman228,M,white,nonhispanic,F,Ludlow  Massachusetts  US,253 Greenholt Ferry,Brewster,Massachusetts,Barnstable County,02631,41.79067370440045,-70.09404343970013,1142593.91,5659.48
16f138d6-1b0b-4014-9f3e-1ae22bec0531,2013-02-21,,999-32-9755,,,,Patria17,Shanahan202,,,,white,nonhispanic,F,Somerville  Massachusetts  US,507 Prohaska Haven Unit 86,Blandford,Massachusetts,Hampden County,01008,42.22955798516895,-72.91105969487893,169470.49,2244.04
74a63c58-f0be-4c8b-87cc-eed52d81b1a1,2009-07-12,,999-60-4288,,,,Vennie613,Dach178,,,,white,nonhispanic,F,Somerville  Massachusetts  US,375 Parker Bay,Taunton,Massachusetts,Bristol County,02718,41.947317704515235,-71.01958889393399,277690.4,2799.84
57075e04-9d8f-41fe-9a1f-bdc22ba2d339,1995-11-19,,999-91-5397,S99993424,X28563095X,Ms.,Rosamond509,Schuster709,,,,white,nonhispanic,F,Everett  Massachusetts  US,109 Ward Boulevard,Burlington,Massachusetts,Middlesex County,,42.49058319949208,-71.26262732915626,659222.0599999999,2700.64
bf31ac51-f6ef-470f-91f0-b72e59472f33,1987-06-16,,999-60-9657,S99974650,X64426424X,Mrs.,Thomasina264,Bernhard322,,Gibson10,M,asian,nonhispanic,F,Revere  Massachusetts  US,866 Quitzon Throughway,Newton,Massachusetts,Middlesex County,02462,42.40353171216967,-71.19299094578612,108027.92,12930.509999999998
a14cc309-4c5d-4ea7-a3d8-6b20750f8227,1977-05-15,,999-32-2012,S99949627,X25852830X,Mrs.,Sunny31,Cormier289,,Koepp521,M,white,nonhispanic,F,Lynn  Massachusetts  US,425 Cremin Terrace,Worcester,Massachusetts,Worcester County,01602,42.25188192752746,-71.73887880062296,1094236.47,4454.599999999999
44e28404-c734-4d4b-b9e1-722596f59285,2006-05-27,,999-95-2506,,,,Lucille738,Heaney114,,,,white,nonhispanic,F,Beverly  Massachusetts  US,212 Johnston Esplanade Apt 91,Beverly,Massachusetts,Essex County,01915,42.55810699150449,-70.85465008148464,307274.19,7989.7
e452cfda-e3bf-4eeb-9fec-3aa33065533a,1943-10-09,1993-11-06,999-33-4576,S99947874,X53927966X,Mrs.,Laureen100,Friesen796,,Renner328,M,asian,nonhispanic,F,Westfield  Massachusetts  US,509 Satterfield Skyway,Newton,Massachusetts,Middlesex County,02468,42.372829724936594,-71.15458917831982,1044262.9500000001,9256.699999999999
3ada48a7-8355-438e-a228-f74d2c6c607b,1989-11-01,,999-18-2229,S99962088,X71209134X,Mrs.,Stepanie29,Hegmann834,,McDermott739,M,white,nonhispanic,F,Stoneham  Massachusetts  US,774 Bernier Ramp,Swansea,Massachusetts,Bristol County,,41.7882804929701,-71.1941311717525,56896.36,1839.8399999999995
429a24b4-bff1-47a9-8528-a4ed836a00a9,1980-06-25,,999-96-4801,S99977160,X51794046X,Mrs.,Callie226,Parker433,,Murazik203,M,white,nonhispanic,F,Medford  Massachusetts  US,658 Johnson Wall Apt 11,Hanson,Massachusetts,Plymouth County,,42.03053018999414,-70.85289449678987,784981.3,11057.329999999998
8cddd0f2-4e07-47b9-a6ab-9c15e9f0a582,1980-07-02,,999-86-5895,S99939475,X8818542X,Mrs.,Phung894,Kuphal363,,Denesik803,M,black,nonhispanic,F,Easton  Massachusetts  US,271 Bashirian Ville Unit 28,Boston,Massachusetts,Suffolk County,02124,42.309609811976664,-71.09261783175226,75420.51,1415.59
